DISTRICTNAME,UNITNAME,Crime_No,Year,RI,Noofvehicle_involved,Accident_Classification,Accident_Spot,Accident_Location,Accident_SubLocation,Main_Cause,Hit_Run,Severity,Collision_Type,Junction_Control,Road_Character,Road_Type,Surface_Type,Surface_Condition,Road_Condition,Weather,Accident_Road,Landmark_first,Distance_LandMark_First,Latitude,Longitude
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Near Hospital,Human Error,No,Fatal,Hit pedestrian,Not at  Junction,Straight and flat,Others,Bitumen(Tar),Dry,No influence on accident,Fine,Nelamangala Bengaluru Bh Road,infront of jp hospital,2,13.097269,77.396826
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,Yes,Grievous Injury,Hit pedestrian,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Fine,KUNIGAL - NELAMANGALA NH75 ROAD,NEAR SHANTHI NAGARA,5 KM,13.076909,77.365939
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Grievous Injury,Vehicle to Vehicle,Controlled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Fine,BENGALORE- TUMKUR NH48,MAHIMAPURA U TURN,80 KM,13.17702,77.295984
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Narrow road,Rural Areas,Open area,Human Error,No,Grievous Injury,Vehicle to Vehicle,Not Applicable,Not Applicable,NH,Bitumen(Tar),Dry,Not Applicable,Clear,NEAR BIEC MADAVARA,MADAVARA,10KMS,13.57785,77.47076
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Grievous Injury,Hit bicyclist,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Fine,TUMKUR- BENGALORE NH48 SRVICE ROAD,NEAR ARISHINAKUNTTE TOLL,9 KM,13.080294,77.423931
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Offset,Rural Areas,Open area,Human Error,No,Fatal,Vehicle to Vehicle,Not at  Junction,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,Bengaluru Tumakuru NH 48 Service Road,BYADARAHALLI CROSS,1,13.110679,77.377967
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Fatal,Hit pedestrian,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,KUNIGAL NELAMANGALA NH 75 ROAD,MAHADEVAPURA BHUSANDRA CROSS,6,13.066566,77.319749
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Fine,BENGALORE - TUMKUR NH48 ROAD,NEAR BELIMATA NELAMANGALA,5 KM,13.0945,77.391536
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,Not Applicable,Fatal,Not Applicable,Not Applicable,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,TUMKURU BENGALUR NH 48 ROAD,SONDEKOPPA CIRCLE FLY OVER,4,13.092806,77.39456
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Not Applicable,No,Damage Only,Not Applicable,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Fine,TUMKUR - BENGALORE NH48 ROAD,NERA BELIMATA,5 KM,13.098199,77.394171
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Grievous Injury,Vehicle to Vehicle,Police / Manual,Straight and flat,Others,Bitumen(Tar),Dry,No influence on accident,Fine,BANGALORE NELAMANGALA BH ROAD,ABB CROSS,5 KM,13.110231,77.378772
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Damage Only,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,BANGALORE TUMKURU NH 48 ROAD,DABASPETE,22 KM,13.243856,77.230071
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Hit pedestrian,Police / Manual,Straight and flat,Others,Bitumen(Tar),Dry,No influence on accident,Clear,NELAMANGALA BANGALORE BH ROAD,NELAMAGALA TOWN,1 KM,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,3,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,Yes,Fatal,Vehicle to Vehicle,Not at  Junction,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,"tumkur Bangalore nh 48 road, Bangalore tumkur nh 48 road",kengal kempohalli gate,20,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,BANGALORE TUMKURU NH 48 ROAD,MAKLI,7 KM,13.066095,77.4523949
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,TUMKURU - BANGALORE NH 48 ROAD,DODDERY U TURN,10 KM,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Clear,TUMKUR BANGALORE NH 48 ROAD,YADEHALLI U TURN,20 KM,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Vehicle to Vehicle,Police / Manual,Others,NH,Bitumen(Tar),Dry,No influence on accident,Fine,NELAMANGALA KUNIGAL NH 75 ROAD,VVS GARDEN,4 KM,13.092725,77.378006
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Near Petrol Pump,Human Error,No,Simple Injury,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,KUNIGAL NELAMANGALA NH 75 ROAD,MAHADEVAPURA,12 KM,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Hit pedestrian,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,BANGALORE TUMKURU NH 48 SERVICE ROAD,DANOJIPALYA,5 KM,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,Yes,Simple Injury,Not Applicable,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Clear,TUMKURU BANGALORE NH 48 ROAD,JASS TOLL,1 KM,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,Yes,Simple Injury,Vehicle to Vehicle,Police / Manual,Not Applicable,Others,Bitumen(Tar),Dry,No influence on accident,Fine,BINNAMANGAL TO VISHWASHANTHI ASHRAMA ROAD,BINNAMANGALA,6 KM,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,NELAMANGALA - KUNIGAL NH 75 ROAD,LANCO TOLL,9 KM,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,Yes,Simple Injury,Vehicle to Vehicle,Police / Manual,Not Applicable,NH,Bitumen(Tar),Dry,No influence on accident,Fine,BANGALORE - TUMKURU NH 48 ROAD,CHIKKABIDARA KALLU,17 KM,13.051948,77.48888
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Not Applicable,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Clear,BANGALORE TUMKURU NH 48 ROAD,T BEGURU,8 KM,13.149028,77.338507
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,KUNIGAL NELAMANGALA NH 75 ROAD,LANCO TOLL,8 KM,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Offset,Rural Areas,Open area,Human Error,No,Fatal,Vehicle to Vehicle,Not Applicable,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,tumkuru bengaluru nh 48 highway road,billinkote  manjunatha pure veg hotel,20,13.196973,77.272817
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Damage Only,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,TUMKURU - BANGALORE NH 48 ROAD,JASS TOLL,1 KM,13.114521,77.374925
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Fatal,Vehicle to Vehicle,Not at  Junction,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,tumkur bengaluru nh 48 road,Bommanahalli forest Gate,2,13.125332,77.364444
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Near Petrol Pump,Human Error,No,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Fine,BENGALORE - TUMKUR NH48 ROAD,NEAR BUDIHAL PETROL  PANPU,5 KM,13.130939,77.358975
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Fatal,Hit pedestrian,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,TUMAKURU BANGALORE NH 48  ROAD,DODDERI U TURN,4,13.169723,77.309511
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Vehicle to Vehicle,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Fine,TUMKUR - BENGALORE NH48 ROAD,VIJAYA VITTALA SERVICE ROAD EXPRESS HIGHWAY,7 KM,13.083838,77.41595
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Not Applicable,No,Damage Only,Vehicle to Vehicle,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Fine,BENGALORE - TUMKUR NH 48 ROAD,NEAR JOSS TOLL,2,13.110769,77.377927
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,Yes,Simple Injury,Vehicle to Vehicle,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Fine,BENGALORE - TUMKUR NH48 ROAD NEAR HP PETROL BUNK,HALENIJAGAL,25 KM,13.24647,77.22684
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Residential area,Human Error,Yes,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Fine,TUMKUR - BENGALORE NH48 ROAD,NEAR JINDAL APRETMENT,16 KM,13.053572,77.48439
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Not Applicable,No,Damage Only,Not Applicable,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Fine,BENGALORE - TUMKUR NH48 ROAD,NEAR PANJABI DABA,10 KM,13.160283,77.322473
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Fine,KUNIGAL NELAMANGALA NH75 ROAD,YANTAGANAHALLI,10 KM,13.061471,77.342674
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,BANGALORE  TUMKURU NH 48 ROAD,BYADARAHALLI GATE,2 KM,13.111333,77.377546
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Fatal,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,Tumkur Bengaluru NH 48 Road,Makali Sky Walk,6,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Grievous Injury,Not Applicable,Police / Manual,Curve,NH,Bitumen(Tar),Dry,No influence on accident,Others,TUMKURU BANGALORE NH 48 SERVICE ROAD,HUSKURU CROSS,6 KM,13.065786,77.452704
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Grievous Injury,Hit pedestrian,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,BANGALORE - TUMKURU NH 48 ROAD,HOSANIJAGAL,23 KM,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Fatal,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,Tumkur Bangalore Nh 48 Road,Bommanahalli forest Gate,6,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,3,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Fatal,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,KUNIGAL NELAMANGALA NH 75 ROAD,yantaganahalli,6,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,BANGALORE TUMKUR NH 48 ROAD,ARISHINAKUNTE,8 KM,13.07833,77.427657
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,Yes,Simple Injury,Vehicle to Vehicle,Police / Manual,Straight and flat,Others,Bitumen(Tar),Dry,No influence on accident,Fine,NICE ROAD MAGDI MAIN ROAD,GANGONDANAHALLI,20 KM,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Not Applicable,No,Simple Injury,Vehicle to Vehicle,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Flooded,Not Applicable,Fine,NH 48,BIEC MADAVARA,15 KM,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,TUMKURU - BANGALORE NH 48 ROAD,DASANAPURA BUS STOP,5 KM,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Fatal,Vehicle to Vehicle,Not Applicable,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,TUMAKURU BANGALORE NH 48  ROAD,TIPPAGONDANAHALLI,3,13.160645,77.322431
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,Yes,Simple Injury,Hit pedestrian,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,NELAMANGALA KUNIGAL NH 75 ROAD,SHANTHINAGARA,6 KM,13.0778,77.366533
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Not Applicable,Yes,Damage Only,Vehicle to Vehicle,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Fine,NH48 ROAD,NEAR BUS STOP,10 KM,13.064166,77.455883
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Curves,Rural Areas,Open area,Human Error,No,Simple Injury,Vehicle to Vehicle,Police / Manual,Curve,NH,Bitumen(Tar),Dry,No influence on accident,Clear,BANGALORE TUMKURU NH 48 ROAD,THONACHINAKUPPE,6 KM,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,BANGALORE TUMKURU NH 48 ROAD,JAKKASANDRA CROSS,5 KM,13.095363,77.388361
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Vehicle to Vehicle,Police / Manual,Straight and flat,Others,Bitumen(Tar),Not Applicable,No influence on accident,Fine,NELAMANGALA BANGALORE BH ROAD,BINNAMANGALA,6 KM,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Damage Only,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Clear,TUMKURU BANGALORE NH 48 ROAD,ARISHINAKUNTE,5 KM,13.083863,77.415679
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Hit pedestrian,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Clear,TUMKURU BANGALORE NH 48 SERVICE ROAD,MADANAYAKANAHALLI,12,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Near or inside a village,Human Error,No,Simple Injury,Not Applicable,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Fine,TUMKUR - BENGALORE NH48 ROAD,NEAR MAHENDRA DABA,22 KM,13.247026,77.225736
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,3,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Damage Only,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Clear,TUMKURU BANGALORE NH 48 ROAD,ARISHINAKUNTE,4 KM,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Fatal,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,Tumakuru Bengaluru NH 48  Road,BYADARAHALLI GATE,2,13.111138,77.378001
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,3,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Fatal,Vehicle to Vehicle,Not Applicable,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,TUMKUR BENGALURU NH 48 ROAD,INDIRA COLONY HANUMANTHAPURA,10,13.187263,77.282719
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Vehicle to Vehicle,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Fine,TUMKUR - BENGALORE NH48 ROAD,GUNDENAHALLI GATE,13 KM,13.190928,77.278838
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Fatal,Not Applicable,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Construction Work / Material,Fine,tumkur bengaluru nh 48 road,dodderi bus stand,5,13.170068,77.309092
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Residential area,Human Error,No,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Fine,LOHITH NAGARA CROSS,NEAR PANCHAMUKI GANESH TEMPL,5 KM,13.105716,77.38367
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Near Petrol Pump,Human Error,Yes,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Fine,BENGALORE - TUMKUR NH 48 SWAMY PERTOL BUNK,SERVICE ROAD,15 KM,13.062881,77.457894
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Curves,Rural Areas,Open area,Human Error,Not Applicable,Fatal,Hit pedestrian,Uncontrolled,Incline,NH,Bitumen(Tar),Dry,No influence on accident,Fine,Kunigal Nelamangala NH 75 Service Road,Near Kesar Marbals Facktory,05Kms,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,TUMKURU BANGALORE NH 48 SERVICE ROAD,BUDDAJYOTHI LAYOUT,10 KM,13.051637,77.489713
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,1,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Grievous Injury,Hit pedestrian,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,TUMKURU BANGALORE NH 48 ROAD,BINNAMANGALA NELAMANGALA TOWN,3,13.086931,77.408718
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,BANGALORE - TUMKURU NH 48 ROAD,BOODIHAL U TURN,6 KM,13.131287,77.358524
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,3,Road Accidents,Narrow road,Rural Areas,Open area,Human Error,No,Damage Only,Vehicle to Vehicle,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,NH,BOMMANAHALLI,4KM,13.121325,77.3682379
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,BANGALORE TUMKURU NH 48 ROAD,RAYARAPALYA U TURN,28 KM,0.0,0.0
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Narrow road,Rural Areas,Open area,Human Error,No,Damage Only,Vehicle to Vehicle,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,NH,BILLINAKOTE,14KM,13.194922,77.274696
Bengaluru Dist,Nelamangala Traffic PS,1.04422e+16,2023,1,2,Road Accidents,Not Applicable,Rural Areas,Open area,Human Error,No,Simple Injury,Vehicle to Vehicle,Police / Manual,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,BANGALORE TUMKURU NH 48 ROAD,PRAVASI DABA,5 KM,0.0,0.0
